date,ticker,side,shares,effective_price,notional_inr,cost_inr,meta_fold_id,meta_slip_bps
2023-12-18,ADANIENT,sell,63.12470629242,2976.4700048828126,187888.79484642547,289.8149413733693,0,5.0
2023-12-18,BAJAJ-AUTO,sell,25.570053720107655,6251.91983959961,159861.92615236886,246.58402217945832,0,5.0
2023-12-18,ASIANPAINT,sell,44.94212860727966,3257.6386763916016,146405.21635043964,225.8272997495111,0,5.0
2023-12-18,HINDUNILVR,sell,57.31060662713694,2435.946212524414,139605.55515085082,215.3389499065715,0,5.0
2023-12-18,NESTLEIND,buy,131.31807230798373,1190.4883793334961,156332.6390791304,108.08280837323866,0,5.0
2023-12-18,POWERGRID,buy,732.1984170989754,213.51130435180661,156332.63907913037,108.08280837323866,0,5.0
2023-12-18,TATACONSUM,buy,166.8925358302789,936.7263688659667,156332.6390791304,108.08280837323866,0,5.0
2023-12-18,HDFCBANK,buy,193.91094213240558,806.2084447631836,156332.6390791304,108.08280837323866,0,5.0
2023-12-18,ITC,buy,32.68301105856871,398.4362096099853,13022.09504481735,9.003011857521848,0,5.0
2023-12-18,RELIANCE,buy,5.7251772918644095,1251.8646331787108,7167.146970362925,4.955109676031722,0,5.0
2023-12-18,SHRIRAMFIN,buy,393.7692312395515,397.015883102417,156332.63907913037,108.08280837323866,0,5.0
2023-12-18,TATASTEEL,buy,1194.1436973826928,130.9161028289795,156332.63907913037,108.08280837323866,0,5.0
2024-01-16,ITC,sell,392.36554135518634,416.236815322876,163316.98337611897,251.91338313236253,0,5.0
2024-01-16,SBIN,sell,249.90745117687555,613.7583969726563,153382.79662584153,236.5900864292407,0,5.0
2024-01-16,RELIANCE,sell,124.87982720797335,1363.8432499389648,170316.50939113874,262.71002070376437,0,5.0
2024-01-16,BEL,sell,925.0395173643121,182.61633353424074,168927.3250353543,260.56722989520364,0,5.0
2024-01-16,NESTLEIND,sell,131.31807230798373,1241.3670430908203,163013.9271253483,251.44592455069608,0,5.0
2024-01-16,POWERGRID,sell,732.1984170989754,219.92175291442874,161026.3593695767,248.38013857295658,0,5.0
2024-01-16,TATACONSUM,sell,166.8925358302789,1126.9485729370117,188079.30508777188,290.1087998467922,0,5.0
2024-01-16,SHRIRAMFIN,sell,393.7692312395515,447.30028582763674,176133.08968358018,271.6819866894171,0,5.0
2024-01-16,ICICIBANK,buy,166.92909896091456,993.2734881591796,165806.2484001765,114.63252381897658,0,5.0
2024-01-16,M&M,buy,103.85288082630717,1596.5493405761717,165806.24840017647,114.63252381897658,0,5.0
2024-01-16,MARUTI,buy,16.60514518359337,9985.23328564453,165806.24840017644,114.63252381897658,0,5.0
2024-01-16,KOTAKBANK,buy,449.39473287672257,368.9545877380371,165806.2484001765,114.63252381897658,0,5.0
2024-01-16,HDFCBANK,buy,8.878654864226615,817.626992980957,7259.427878353354,5.0189094030342805,0,5.0
2024-01-16,TATASTEEL,buy,66.36615776032635,131.53903376770018,8729.740266668085,6.035430924394784,0,5.0
2024-01-16,WIPRO,buy,730.5871458328711,226.94930966949462,165806.2484001765,114.63252381897658,0,5.0
2024-01-16,AXISBANK,buy,148.32725418272543,1117.8407455444335,165806.2484001765,114.63252381897658,0,5.0
2024-01-16,BAJAJFINSV,buy,102.19200615304379,1622.497244567871,165806.24840017647,114.63252381897658,0,5.0
2024-01-16,BPCL,buy,785.9536210107904,210.96187353515623,165806.24840017647,114.63252381897658,0,5.0
2024-02-15,M&M,sell,5.193413784687698,1737.3857553710939,9022.963131264289,13.917751364783857,0,5.0
2024-02-15,HDFCBANK,sell,202.78959699663218,687.8538990478517,139489.61498047595,215.16011436873393,0,5.0
2024-02-15,TATASTEEL,sell,1260.5098551430192,135.1894210357666,170407.59752666278,262.8505224440533,0,5.0
2024-02-15,MARUTI,sell,16.60514518359337,10863.406399902344,180388.44045875577,278.24578543238454,0,5.0
2024-02-15,KOTAKBANK,sell,449.39473287672257,346.8954962463379,155893.00887176115,240.46204172854715,0,5.0
2024-02-15,WIPRO,sell,730.5871458328711,242.89960760498047,177459.33104404702,273.727689108472,0,5.0
2024-02-15,AXISBANK,sell,148.32725418272543,1069.9231448364258,158698.7622601335,244.7898636959183,0,5.0
2024-02-15,BAJAJFINSV,sell,102.1920061530438,1566.8629051513674,160120.86364420463,246.98342840310823,0,5.0
2024-02-15,BPCL,sell,785.9536210107904,290.93313497924805,228659.95090896104,352.7036847582334,0,5.0
2024-02-15,BAJFINANCE,buy,261.9871094493466,654.9217185974121,171581.04797093436,118.62501418488256,0,5.0
2024-02-15,GRASIM,buy,82.8763371410158,2070.326149658203,171581.04797093436,118.62501418488256,0,5.0
2024-02-15,JSWSTEEL,buy,213.33676828411896,804.2732124938965,171581.04797093436,118.62501418488256,0,5.0
2024-02-15,TECHM,buy,139.4553211281086,1230.3657299194335,171581.04797093433,118.62501418488256,0,5.0
2024-02-15,TITAN,buy,47.64546423347681,3601.2042432861326,171581.04797093433,118.62501418488256,0,5.0
2024-02-15,INFY,buy,108.66111934920872,1579.0473078002929,171581.04797093433,118.62501418488256,0,5.0
2024-02-15,POWERGRID,buy,650.6458574347255,263.70881488037105,171581.0479709343,118.62501418488256,0,5.0
2024-02-15,ADANIENT,buy,53.74394052444977,3192.5654556884765,171581.04797093436,118.62501418488256,0,5.0
2024-02-15,ICICIBANK,buy,4.522564065253741,1000.7546438598632,4525.976990456423,3.1290989945713266,0,5.0
2024-03-15,ICICIBANK,sell,11.013187358327121,1062.3957824707031,11700.363801046398,18.047591671547018,0,5.0
2024-03-15,M&M,sell,98.65946704161948,1771.2957938232423,174755.0989916634,269.55646189738604,0,5.0
2024-03-15,GRASIM,sell,82.8763371410158,2179.665969482422,180642.73174162424,278.6380249658624,0,5.0
2024-03-15,JSWSTEEL,sell,213.33676828411896,772.1159461669922,164720.72069590088,254.0786216148848,0,5.0
2024-03-15,TECHM,sell,139.4553211281086,1211.980010559082,169017.06157336524,260.7056468216838,0,5.0
2024-03-15,TITAN,sell,47.64546423347681,3608.679376831055,171937.2041788894,265.2099120106409,0,5.0
2024-03-15,BAJFINANCE,buy,2.7332265758553627,644.5280966491699,1761.641322646985,1.2179359513124899,0,5.0
2024-03-15,KOTAKBANK,buy,491.6244659996896,347.05289529418945,170619.6943226521,117.96036857563385,0,5.0
2024-03-15,NESTLEIND,buy,133.68172685067876,1276.3127642211914,170619.69432265207,117.96036857563385,0,5.0
2024-03-15,ITC,buy,454.5450343963575,375.36367446899413,170619.69432265207,117.96036857563385,0,5.0
2024-03-15,TRENT,buy,42.02841453831426,4059.6271878662105,170619.69432265207,117.96036857563385,0,5.0
